N,time_numpy,time_cupy
5980001,0.08449649810791016,0.0004253387451171875
5990001,0.08713936805725098,0.00043320655822753906
6000001,0.08539009094238281,0.0004200935363769531
6010001,0.11092901229858398,0.00044226646423339844
6020001,0.08452820777893066,0.00042748451232910156
6030001,0.08763766288757324,0.0004420280456542969
6040001,0.08643126487731934,0.0004868507385253906
6050001,0.08795595169067383,0.0004892349243164062
6060001,0.08690547943115234,0.0004241466522216797
6070001,0.09591269493103027,0.0006520748138427734
6080001,0.09538865089416504,0.0004355907440185547
6090001,0.08719396591186523,0.00043487548828125
6100001,0.08720088005065918,0.000762939453125
6110001,0.08817028999328613,0.0004401206970214844
6120001,0.08782339096069336,0.0004353523254394531
6130001,0.08800292015075684,0.0004425048828125
6140001,0.09503626823425293,0.0004851818084716797
6150001,0.09087657928466797,0.0004622936248779297
6160001,0.08660244941711426,0.00041222572326660156
6170001,0.08786559104919434,0.00042366981506347656
6180001,0.08754706382751465,0.0004200935363769531
6190001,0.08869528770446777,0.00042176246643066406
6200001,0.08857560157775879,0.0004367828369140625
6210001,0.12472820281982422,0.0006494522094726562
6220001,0.08996176719665527,0.0004334449768066406
6230001,0.08883929252624512,0.0004363059997558594
6240001,0.08843755722045898,0.0004239082336425781
6250001,0.09007477760314941,0.00042891502380371094
6260001,0.0897667407989502,0.0004394054412841797
6270001,0.09031867980957031,0.00044226646423339844
6280001,0.1533820629119873,0.0004317760467529297
6290001,0.09016776084899902,0.0004532337188720703
6300001,0.08878660202026367,0.00044465065002441406
6310001,0.08978271484375,0.00042939186096191406
6320001,0.09075117111206055,0.0004239082336425781
6330001,0.09033322334289551,0.0006425380706787109
6340001,0.08973217010498047,0.0004391670227050781
6350001,0.12835478782653809,0.000446319580078125
6360001,0.09142160415649414,0.0005109310150146484
6370001,0.09206819534301758,0.00044465065002441406
6380001,0.09245920181274414,0.0004303455352783203
6390001,0.09115314483642578,0.00043654441833496094
6400001,0.09243202209472656,0.0004169940948486328
6410001,0.15853214263916016,0.00047898292541503906
6420001,0.09171128273010254,0.00042700767517089844
6430001,0.09233570098876953,0.0004284381866455078
6440001,0.09154748916625977,0.00042700767517089844
6450001,0.09361124038696289,0.00042939186096191406
6460001,0.09271359443664551,0.00043511390686035156
6470001,0.09245681762695312,0.0004246234893798828
6480001,0.10733604431152344,0.00043392181396484375
6490001,0.09328174591064453,0.00043487548828125
6500001,0.09247398376464844,0.00042247772216796875
6510001,0.09395074844360352,0.0005867481231689453
6520001,0.09342122077941895,0.0004189014434814453
6530001,0.09382224082946777,0.00043129920959472656
6540001,0.15835976600646973,0.0009102821350097656
6550001,0.09478187561035156,0.00044417381286621094
6560001,0.09505152702331543,0.0004420280456542969
6570001,0.09429192543029785,0.0006906986236572266
6580001,0.09595942497253418,0.0004506111145019531
6590001,0.09285855293273926,0.00043702125549316406
6600001,0.14510607719421387,0.0006659030914306641
6610001,0.09391593933105469,0.0004241466522216797
6620001,0.0937800407409668,0.0004558563232421875
6630001,0.09375357627868652,0.0004305839538574219
6640001,0.09483623504638672,0.0004336833953857422
6650001,0.09544920921325684,0.0004286766052246094
6660001,0.0954890251159668,0.0004355907440185547
6670001,0.09484124183654785,0.0004353523254394531
6680001,0.09537005424499512,0.0004451274871826172
6690001,0.09585142135620117,0.0004532337188720703
6700001,0.11253762245178223,0.0006268024444580078
6710001,0.11174368858337402,0.00043773651123046875
6720001,0.11182403564453125,0.0004200935363769531
6730001,0.17754173278808594,0.00044846534729003906
6740001,0.09650182723999023,0.00043010711669921875
6750001,0.10067987442016602,0.00044226646423339844
6760001,0.0968620777130127,0.0004322528839111328
6770001,0.09653377532958984,0.00042891502380371094
6780001,0.09618830680847168,0.00042128562927246094
6790001,0.12073254585266113,0.0004985332489013672
6800001,0.09726715087890625,0.0004355907440185547
6810001,0.09863448143005371,0.0004291534423828125
6820001,0.09923982620239258,0.0004229545593261719
6830001,0.09778690338134766,0.0004429817199707031
6840001,0.09788107872009277,0.00042748451232910156
6850001,0.15335988998413086,0.0004391670227050781
6860001,0.0971381664276123,0.0004298686981201172
6870001,0.09978008270263672,0.0004222393035888672
6880001,0.09939956665039062,0.00044727325439453125
6890001,0.0991666316986084,0.0004305839538574219
6900001,0.09760594367980957,0.0004291534423828125
6910001,0.15810322761535645,0.0004572868347167969
6920001,0.0985877513885498,0.00043845176696777344
6930001,0.10032796859741211,0.0004367828369140625
6940001,0.10103511810302734,0.0004730224609375
6950001,0.09969305992126465,0.00043845176696777344
6960001,0.09888243675231934,0.0004343986511230469
6970001,0.14662981033325195,0.00044608116149902344
6980001,0.09869956970214844,0.0004782676696777344
6990001,0.09958505630493164,0.0004229545593261719
7000001,0.09995174407958984,0.0004284381866455078
7010001,0.10025691986083984,0.00047397613525390625
7020001,0.09945940971374512,0.0005650520324707031
7030001,0.1317152976989746,0.0004918575286865234
7040001,0.10009527206420898,0.000423431396484375
7050001,0.10069417953491211,0.0004401206970214844
7060001,0.10145378112792969,0.0004360675811767578
7070001,0.10133576393127441,0.0004322528839111328
7080001,0.1006629467010498,0.0004239082336425781
7090001,0.1222836971282959,0.0004582405090332031
7100001,0.1011037826538086,0.0004398822784423828
7110001,0.10160994529724121,0.00042748451232910156
7120001,0.10196232795715332,0.00042176246643066406
7130001,0.10302138328552246,0.0005700588226318359
7140001,0.10148787498474121,0.0007278919219970703
7150001,0.14638900756835938,0.0004303455352783203
7160001,0.10280132293701172,0.0005090236663818359
7170001,0.10251474380493164,0.0004303455352783203
7180001,0.10234355926513672,0.00041937828063964844
7190001,0.10344123840332031,0.0004298686981201172
7200001,0.15875959396362305,0.00047779083251953125
7210001,0.1040353775024414,0.0004336833953857422
7220001,0.10412287712097168,0.00044727325439453125
7230001,0.10390400886535645,0.0004379749298095703
7240001,0.1052403450012207,0.000431060791015625
7250001,0.10336542129516602,0.00041937828063964844
7260001,0.17029690742492676,0.0004336833953857422
7270001,0.10374641418457031,0.0005681514739990234
7280001,0.10454130172729492,0.0004208087921142578
7290001,0.10452532768249512,0.0005953311920166016
7300001,0.10431122779846191,0.00043201446533203125
7310001,0.10349273681640625,0.00043487548828125
7320001,0.13918447494506836,0.00044083595275878906
7330001,0.1040642261505127,0.0004239082336425781
7340001,0.10511541366577148,0.00042366981506347656
7350001,0.10525178909301758,0.0004353523254394531
7360001,0.10608839988708496,0.0005581378936767578
7370001,0.15709471702575684,0.00046825408935546875
7380001,0.11342883110046387,0.000461578369140625
7390001,0.10673928260803223,0.00043201446533203125
7400001,0.10840272903442383,0.00043845176696777344
7410001,0.10657024383544922,0.0004305839538574219
7420001,0.10646319389343262,0.0004253387451171875
7430001,0.16162872314453125,0.0004642009735107422
7440001,0.10611271858215332,0.000614166259765625
7450001,0.10602736473083496,0.0004360675811767578
7460001,0.10695457458496094,0.0004329681396484375
7470001,0.10770702362060547,0.00045299530029296875
7480001,0.11688995361328125,0.0007271766662597656
7490001,0.10892558097839355,0.0004382133483886719
7500001,0.10680699348449707,0.00043892860412597656
7510001,0.10888385772705078,0.00044798851013183594
7520001,0.10751962661743164,0.0004425048828125
7530001,0.10725641250610352,0.0004394054412841797
7540001,0.1719951629638672,0.00045800209045410156
7550001,0.10774064064025879,0.00042057037353515625
7560001,0.10875654220581055,0.00045680999755859375
7570001,0.10891962051391602,0.0004229545593261719
7580001,0.10741972923278809,0.00044083595275878906
7590001,0.1355600357055664,0.0006721019744873047
7600001,0.11017560958862305,0.0004284381866455078
7610001,0.1097102165222168,0.00042128562927246094
7620001,0.10925889015197754,0.0004341602325439453
7630001,0.10955667495727539,0.00043272972106933594
7640001,0.11009073257446289,0.00044655799865722656
7650001,0.17886042594909668,0.0005357265472412109
7660001,0.10834980010986328,0.00047850608825683594
7670001,0.10957169532775879,0.0004284381866455078
7680001,0.1114964485168457,0.0004322528839111328
7690001,0.10960221290588379,0.000431060791015625
7700001,0.1642928123474121,0.0004780292510986328
7710001,0.11165189743041992,0.00045418739318847656
7720001,0.10973453521728516,0.0005545616149902344
7730001,0.11131763458251953,0.00041937828063964844
7740001,0.11178922653198242,0.0004317760467529297
7750001,0.11079049110412598,0.00042700767517089844
7760001,0.128096342086792,0.0005321502685546875
7770001,0.1109156608581543,0.0004324913024902344
7780001,0.1105344295501709,0.0004284381866455078
7790001,0.10984683036804199,0.000484466552734375
7800001,0.11161994934082031,0.00043129920959472656
7810001,0.1781613826751709,0.00043511390686035156
7820001,0.1118631362915039,0.00044083595275878906
7830001,0.11095857620239258,0.0004341602325439453
7840001,0.11251330375671387,0.00043654441833496094
7850001,0.11152529716491699,0.00043082237243652344
7860001,0.1559145450592041,0.0008053779602050781
7870001,0.11292028427124023,0.00042247772216796875
7880001,0.1131744384765625,0.0004258155822753906
7890001,0.11385607719421387,0.0004222393035888672
7900001,0.11316514015197754,0.0004355907440185547
7910001,0.11323833465576172,0.00047898292541503906
7920001,0.15123558044433594,0.0004222393035888672
7930001,0.11289286613464355,0.00042557716369628906
7940001,0.11221075057983398,0.0004265308380126953
7950001,0.11408782005310059,0.0004200935363769531
7960001,0.11543393135070801,0.0004410743713378906
7970001,0.17913436889648438,0.00044727325439453125
7980001,0.1153101921081543,0.0004420280456542969
7990001,0.11458420753479004,0.00043487548828125
8000001,0.11537718772888184,0.00044345855712890625
8010001,0.11472249031066895,0.00042176246643066406
8020001,0.17958641052246094,0.0004470348358154297
8030001,0.1164090633392334,0.00042366981506347656
8040001,0.11491060256958008,0.00044465065002441406
8050001,0.11548519134521484,0.00041985511779785156
8060001,0.1171879768371582,0.00044798851013183594
8070001,0.1821269989013672,0.000446319580078125
8080001,0.11650705337524414,0.00044083595275878906
8090001,0.11415719985961914,0.0004334449768066406
8100001,0.11701464653015137,0.0004661083221435547
8110001,0.11612939834594727,0.0004363059997558594
8120001,0.15554571151733398,0.0006623268127441406
8130001,0.11677241325378418,0.0004487037658691406
8140001,0.11664843559265137,0.00043845176696777344
8150001,0.1183929443359375,0.0004279613494873047
8160001,0.11606335639953613,0.00043773651123046875
8170001,0.15210223197937012,0.0006642341613769531
8180001,0.11804580688476562,0.00044465065002441406
8190001,0.11573648452758789,0.0004420280456542969
8200001,0.11809611320495605,0.0004894733428955078
8210001,0.11737346649169922,0.00043702125549316406
8220001,0.11674165725708008,0.00043773651123046875
8230001,0.12120604515075684,0.00042819976806640625
8240001,0.11661100387573242,0.0004367828369140625
8250001,0.11844944953918457,0.0004360675811767578
8260001,0.11882448196411133,0.00042057037353515625
8270001,0.11870980262756348,0.00044417381286621094
8280001,0.14281249046325684,0.00042819976806640625
8290001,0.11821460723876953,0.0004215240478515625
8300001,0.12102699279785156,0.0004291534423828125
8310001,0.11795544624328613,0.00041866302490234375
8320001,0.11958837509155273,0.0004534721374511719
8330001,0.15629887580871582,0.00043082237243652344
8340001,0.11871457099914551,0.0004227161407470703
8350001,0.11870312690734863,0.00042247772216796875
8360001,0.11878275871276855,0.0004372596740722656
8370001,0.1198282241821289,0.00041747093200683594
8380001,0.1441810131072998,0.0004508495330810547
8390001,0.12000775337219238,0.00043582916259765625
8400001,0.12073993682861328,0.00044989585876464844
8410001,0.11962199211120605,0.00043773651123046875
8420001,0.1198885440826416,0.0004875659942626953
8430001,0.14756083488464355,0.0004241466522216797
8440001,0.1203000545501709,0.0004413127899169922
8450001,0.12244462966918945,0.00044083595275878906
8460001,0.12000131607055664,0.0004291534423828125
8470001,0.11958765983581543,0.0004372596740722656
8480001,0.13079476356506348,0.00045228004455566406
8490001,0.12170267105102539,0.0004429817199707031
8500001,0.12246561050415039,0.00043487548828125
8510001,0.12113523483276367,0.00043272972106933594
8520001,0.12098503112792969,0.0004260540008544922
8530001,0.1323690414428711,0.00044035911560058594
8540001,0.12140870094299316,0.00044035911560058594
8550001,0.12145161628723145,0.0004246234893798828
8560001,0.12296724319458008,0.0004475116729736328
8570001,0.12255692481994629,0.0004451274871826172
8580001,0.13488268852233887,0.00043582916259765625
8590001,0.12435126304626465,0.0004279613494873047
8600001,0.12342429161071777,0.0004253387451171875
8610001,0.12396574020385742,0.0004222393035888672
8620001,0.13193249702453613,0.0004353523254394531
8630001,0.12433481216430664,0.0004229545593261719
8640001,0.12267017364501953,0.0004398822784423828
8650001,0.12535452842712402,0.0005042552947998047
8660001,0.12266397476196289,0.0005009174346923828
8670001,0.16327142715454102,0.0004379749298095703
8680001,0.12430715560913086,0.0004258155822753906
8690001,0.12299513816833496,0.0004258155822753906
8700001,0.1248772144317627,0.00042319297790527344
8710001,0.12447381019592285,0.00043487548828125
8720001,0.1912848949432373,0.0004558563232421875
8730001,0.12365055084228516,0.0004248619079589844
8740001,0.12564921379089355,0.00043845176696777344
8750001,0.12398123741149902,0.00043511390686035156
8760001,0.12417101860046387,0.00043129920959472656
8770001,0.1903984546661377,0.00042891502380371094
8780001,0.12636852264404297,0.00043463706970214844
8790001,0.1257922649383545,0.0004444122314453125
8800001,0.12513279914855957,0.0004253387451171875
8810001,0.125990629196167,0.00044846534729003906
8820001,0.13048934936523438,0.0004417896270751953
8830001,0.12634992599487305,0.00043773651123046875
8840001,0.12593722343444824,0.00043082237243652344
8850001,0.12522530555725098,0.0005702972412109375
8860001,0.14019370079040527,0.0005178451538085938
8870001,0.12773418426513672,0.0005538463592529297
8880001,0.12892961502075195,0.00043320655822753906
8890001,0.12768864631652832,0.0004305839538574219
8900001,0.12874507904052734,0.0004184246063232422
8910001,0.1961507797241211,0.0004405975341796875
8920001,0.12626433372497559,0.0008981227874755859
8930001,0.12790513038635254,0.0004165172576904297
8940001,0.1288003921508789,0.00043320655822753906
8950001,0.12622714042663574,0.00041937828063964844
8960001,0.18819546699523926,0.0004286766052246094
8970001,0.12797141075134277,0.0004425048828125
8980001,0.12741780281066895,0.00042939186096191406
8990001,0.1288447380065918,0.0005202293395996094
9000001,0.12993931770324707,0.0006728172302246094
9010001,0.12965941429138184,0.0004334449768066406
9020001,0.1278858184814453,0.0004534721374511719
9030001,0.12870454788208008,0.00041985511779785156
9040001,0.128617525100708,0.00042366981506347656
9050001,0.19428491592407227,0.0004787445068359375
9060001,0.12841343879699707,0.0009300708770751953
9070001,0.1292564868927002,0.00043392181396484375
9080001,0.13247108459472656,0.0004565715789794922
9090001,0.12904953956604004,0.0008089542388916016
9100001,0.17897605895996094,0.0004241466522216797
9110001,0.13069748878479004,0.0004448890686035156
9120001,0.13031840324401855,0.0004379749298095703
9130001,0.12944579124450684,0.00042176246643066406
9140001,0.15407586097717285,0.0004687309265136719
9150001,0.13080739974975586,0.0009448528289794922
9160001,0.13133597373962402,0.0007967948913574219
9170001,0.13093996047973633,0.0004279613494873047
9180001,0.13028669357299805,0.00042510032653808594
9190001,0.20334291458129883,0.0004425048828125
9200001,0.13094162940979004,0.0008137226104736328
9210001,0.13037776947021484,0.0004322528839111328
9220001,0.13158631324768066,0.0004506111145019531
9230001,0.13057327270507812,0.00045990943908691406
9240001,0.1341404914855957,0.0004279613494873047
9250001,0.12973594665527344,0.0004673004150390625
9260001,0.1325540542602539,0.0004379749298095703
9270001,0.13143277168273926,0.00042510032653808594
9280001,0.20138001441955566,0.00045180320739746094
9290001,0.13181114196777344,0.0008985996246337891
9300001,0.13256430625915527,0.00043773651123046875
9310001,0.1335735321044922,0.0004355907440185547
9320001,0.13106226921081543,0.0008037090301513672
9330001,0.14639759063720703,0.00042891502380371094
9340001,0.1332387924194336,0.00042176246643066406
9350001,0.13556575775146484,0.00042700767517089844
9360001,0.13165545463562012,0.0004208087921142578
9370001,0.1998157501220703,0.0006077289581298828
9380001,0.13244891166687012,0.0008115768432617188
9390001,0.13377690315246582,0.00042366981506347656
9400001,0.13520026206970215,0.0008044242858886719
9410001,0.13222312927246094,0.00042819976806640625
9420001,0.1390526294708252,0.00043702125549316406
9430001,0.13607525825500488,0.0004649162292480469
9440001,0.1397688388824463,0.0004277229309082031
9450001,0.1331334114074707,0.0009546279907226562
9460001,0.19858574867248535,0.0004398822784423828
9470001,0.13497710227966309,0.0007081031799316406
9480001,0.13524985313415527,0.0004379749298095703
9490001,0.13709807395935059,0.0005164146423339844
9500001,0.13917255401611328,0.0006659030914306641
9510001,0.13832855224609375,0.00043892860412597656
9520001,0.1367945671081543,0.0007717609405517578
9530001,0.13628745079040527,0.0004210472106933594
9540001,0.13621211051940918,0.00041866302490234375
9550001,0.20316720008850098,0.0004420280456542969
9560001,0.1377699375152588,0.00042629241943359375
9570001,0.13861632347106934,0.0006132125854492188
9580001,0.13780879974365234,0.0004322528839111328
9590001,0.20670700073242188,0.0005276203155517578
9600001,0.1376349925994873,0.00042939186096191406
9610001,0.1373615264892578,0.00043082237243652344
9620001,0.13746404647827148,0.0004189014434814453
9630001,0.13611483573913574,0.0008075237274169922
9640001,0.13990330696105957,0.0004363059997558594
9650001,0.13724231719970703,0.0004241466522216797
9660001,0.1388084888458252,0.0004410743713378906
9670001,0.13701605796813965,0.00045752525329589844
9680001,0.2065906524658203,0.00044465065002441406
9690001,0.1383957862854004,0.00077056884765625
9700001,0.1410818099975586,0.00043487548828125
9710001,0.1385645866394043,0.0009019374847412109
9720001,0.1777660846710205,0.0005288124084472656
9730001,0.1400609016418457,0.0004382133483886719
9740001,0.13982415199279785,0.0005440711975097656
9750001,0.13956522941589355,0.0008695125579833984
9760001,0.1395883560180664,0.0008225440979003906
9770001,0.14019131660461426,0.0008552074432373047
9780001,0.13990092277526855,0.0008118152618408203
9790001,0.16225719451904297,0.0005090236663818359
9800001,0.16408586502075195,0.00044798851013183594
9810001,0.20801591873168945,0.00042724609375
9820001,0.14132213592529297,0.0004343986511230469
9830001,0.14159393310546875,0.00042724609375
9840001,0.1406710147857666,0.0008184909820556641
9850001,0.1868457794189453,0.00042724609375
9860001,0.1406421661376953,0.0009188652038574219
9870001,0.14154338836669922,0.0005772113800048828
9880001,0.13993358612060547,0.0008051395416259766
9890001,0.21326065063476562,0.00045371055603027344
9900001,0.14142298698425293,0.0004966259002685547
9910001,0.14133477210998535,0.0004227161407470703
9920001,0.14282941818237305,0.0004341602325439453
9930001,0.14125609397888184,0.0005433559417724609
9940001,0.14166617393493652,0.00043654441833496094
9950001,0.1554727554321289,0.00042247772216796875
9960001,0.16542983055114746,0.0004165172576904297
9970001,0.19696855545043945,0.0010180473327636719
9980001,0.1467607021331787,0.00042891502380371094
9990001,0.14395689964294434,0.0004298686981201172
